,ascent,conditionDate,conditionDetails,conditionStatus,descent,difficulty,high,id,imgMedium,imgSmall,imgSmallMed,imgSqSmall,latitude,length,location,longitude,low,name,starVotes,stars,summary,type,url
25239,3778,1970-01-01 00:00:00,,Unknown,-50,black,6826,7065640,,,,,48.4073,6.6,"Stehekin, Washington",-120.4894,3098,Reynolds Creek,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065640/reynolds-creek
25250,974,1970-01-01 00:00:00,,Unknown,-105,black,4614,7064544,,,,,48.4618,1.2,"Stehekin, Washington",-120.5772,3648,Crescent Mine,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064544/crescent-mine
25273,3767,1970-01-01 00:00:00,,Unknown,-106,black,6505,7015471,,,,,48.3978,5.0,"Stehekin, Washington",-120.4688,2844,Williams Lake,0,0.0,Needs Adoption,Trail,https://www.hikingproject.com/trail/7015471/williams-lake
25290,4163,1970-01-01 00:00:00,,Unknown,-371,black,6705,7015414,,,,,48.3957,5.8,"Stehekin, Washington",-120.4514,2861,Slate Lake,0,0.0,Needs Adoption,Trail,https://www.hikingproject.com/trail/7015414/slate-lake
25294,2952,1970-01-01 00:00:00,,Unknown,-2645,black,5682,7065818,,,,,48.355,4.4,"Stehekin, Washington",-120.4208,3203,War Creek Ridge,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065818/war-creek-ridge
25314,3864,1970-01-01 00:00:00,,Unknown,-3,black,7065,7015406,,,,,48.4365,3.9,"Stehekin, Washington",-120.5212,3204,Scatter Creek,0,0.0,Needs Adoption,Trail,https://www.hikingproject.com/trail/7015406/scatter-creek
25335,797,1970-01-01 00:00:00,,Unknown,-3797,black,7144,7065019,,,,,48.4439,6.0,"Winthrop, Washington",-120.462,3562,Little Bridge,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065019/little-bridge
25362,1,1970-01-01 00:00:00,,Unknown,-526,blue,3624,7038459,,,,,48.4337,1.0,"Winthrop, Washington",-120.2738,3098,Upper Inside Passage Trail,1,5.0,"A tough doubletrack hill climb, part of the Sun Mountain trails.",Trail,https://www.hikingproject.com/trail/7038459/upper-inside-passage-trail
25372,1078,1970-01-01 00:00:00,,Unknown,-1494,green,3632,7038454,,,,,48.4646,8.4,"Winthrop, Washington",-120.2612,2169,Thompson Road NF-4410,1,3.0,National Forest Road NF-4410 (Thompson Road) - dirt doubletrack.,Trail,https://www.hikingproject.com/trail/7038454/thompson-road-nf-4410
25373,327,1970-01-01 00:00:00,,Unknown,-619,greenBlue,3432,7038460,,,,,48.4219,4.1,"Winthrop, Washington",-120.2704,3090,Meadowlark Trail,1,3.0,"A 4 mile stretch of mountain ridge singletrack and doubletrack, relatively flat with soaring views.",Trail,https://www.hikingproject.com/trail/7038460/meadowlark-trail
25393,3418,1970-01-01 00:00:00,,Unknown,-1815,black,5869,7064536,,,,,48.368,5.9,"Twisp, Washington",-120.399,2502,Canyon Creek Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064536/canyon-creek-trail
25456,167,1970-01-01 00:00:00,,Unknown,-190,greenBlue,2476,7038465,,,,,48.4635,1.6,"Winthrop, Washington",-120.2532,2401,Patterson Lake Trail,1,5.0,Patterson Lake Trail runs along the West side of Patterson Lake and is part of Sun Mountain Trails.,Trail,https://www.hikingproject.com/trail/7038465/patterson-lake-trail
25459,383,1970-01-01 00:00:00,,Unknown,-28,greenBlue,2797,7038464,,,,,48.4446,1.4,"Winthrop, Washington",-120.2427,2442,Rader Creek Trail,1,5.0,A singletrack connecting the Sun Mountain Lodge trails to Patterson Lake.,Trail,https://www.hikingproject.com/trail/7038464/rader-creek-trail
25469,154,1970-01-01 00:00:00,,Unknown,-182,greenBlue,3243,7038463,,,,,48.428,1.9,"Winthrop, Washington",-120.2599,3114,Blue Jay Trail,1,4.0,"Blue Jay Trail is full of vista views of Patterson Lake, the Methow Valley and the North Cascades.",Trail,https://www.hikingproject.com/trail/7038463/blue-jay-trail
25626,13,1970-01-01 00:00:00,,Unknown,-2332,blue,5235,7035975,,,,,48.4816,5.7,"Winthrop, Washington",-119.9389,2917,Lightning Creek Trail,1,4.0,"6 miles of descending singletrack taking you through cool, creekside wooded terrain.",Trail,https://www.hikingproject.com/trail/7035975/lightning-creek-trail
25702,1263,1970-01-01 00:00:00,,Unknown,-87,blue,4662,7065034,,,,,48.4386,3.7,"Twisp, Washington",-119.9829,3477,Mid Beaver Creek,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065034/mid-beaver-creek
25744,1073,2019-04-28 12:59:07,Mostly Dry,All Clear,-1073,blue,1244,7045200,https://cdn-files.apstatic.com/hike/7042671_medium_1555106780.jpg,https://cdn-files.apstatic.com/hike/7042671_small_1555106780.jpg,https://cdn-files.apstatic.com/hike/7042671_smallMed_1555106780.jpg,https://cdn-files.apstatic.com/hike/7042671_sqsmall_1555106780.jpg,48.4678,3.6,"Anacortes, Washington",-122.6296,390,Mount Erie Summit,4,5.0,Explore this winding forest route to the summit of Mount Erie.,Featured Hike,https://www.hikingproject.com/trail/7045200/mount-erie-summit
25750,359,2019-06-02 13:42:32,Dry,All Clear,-358,greenBlue,558,7045324,https://cdn-files.apstatic.com/hike/7042673_medium_1555106783.jpg,https://cdn-files.apstatic.com/hike/7042673_small_1555106783.jpg,https://cdn-files.apstatic.com/hike/7042673_smallMed_1555106783.jpg,https://cdn-files.apstatic.com/hike/7042673_sqsmall_1555106783.jpg,48.4736,3.7,"Anacortes, Washington",-122.6052,369,Whistle Lake Loop,4,4.8,An astoundingly beautiful loop around Whistle Lake.,Featured Hike,https://www.hikingproject.com/trail/7045324/whistle-lake-loop
25761,308,1970-01-01 00:00:00,,Unknown,-227,greenBlue,673,7045415,https://cdn-files.apstatic.com/hike/7043113_medium_1555107641.jpg,https://cdn-files.apstatic.com/hike/7043113_small_1555107641.jpg,https://cdn-files.apstatic.com/hike/7043113_smallMed_1555107641.jpg,https://cdn-files.apstatic.com/hike/7043113_sqsmall_1555107641.jpg,48.472,1.8,"Anacortes, Washington",-122.6262,387,Trail 21,1,4.0,A forested track that runs along a valley floor.,Trail,https://www.hikingproject.com/trail/7045415/trail-21
25762,95,1970-01-01 00:00:00,,Unknown,-48,blue,396,7050651,,,,,48.4755,1.8,"Anacortes, Washington",-122.6282,343,Trail 210,1,4.0,A nice trail that circles most of Heart Lake.,Trail,https://www.hikingproject.com/trail/7050651/trail-210
25765,588,2019-06-15 14:35:36,Dry,All Clear,-22,greenBlue,686,7042024,https://cdn-files.apstatic.com/hike/7054657_medium_1555707295.jpg,https://cdn-files.apstatic.com/hike/7054657_small_1555707295.jpg,https://cdn-files.apstatic.com/hike/7054657_smallMed_1555707295.jpg,https://cdn-files.apstatic.com/hike/7054657_sqsmall_1555707295.jpg,48.5435,1.1,"Anacortes, Washington",-122.5962,98,Guemes Mountain Trail,2,3.5,Enjoy a beautiful trail to a spectacular view of the Puget Sound.,Trail,https://www.hikingproject.com/trail/7042024/guemes-mountain-trail
25767,97,1970-01-01 00:00:00,,Unknown,-85,blue,306,7050645,,,,,48.5044,1.2,"Anacortes, Washington",-122.6442,229,Trail 100,2,3.0,Enjoy an easy path through the woods.,Trail,https://www.hikingproject.com/trail/7050645/trail-100
25773,30,1970-01-01 00:00:00,,Unknown,-30,green,30,7050538,https://cdn-files.apstatic.com/hike/7047208_medium_1555536562.jpg,https://cdn-files.apstatic.com/hike/7047208_small_1555536562.jpg,https://cdn-files.apstatic.com/hike/7047208_smallMed_1555536562.jpg,https://cdn-files.apstatic.com/hike/7047208_sqsmall_1555536562.jpg,48.5135,3.5,"Anacortes, Washington",-122.6109,5,Tommy Thompson Parkway,1,3.0,This is a paved trail that runs from Anacortes across Fidalgo Bay on to March's Point.,Trail,https://www.hikingproject.com/trail/7050538/tommy-thompson-parkway
25774,16,1970-01-01 00:00:00,,Unknown,-14,greenBlue,28,7050378,,,,,48.5039,1.2,"Anacortes, Washington",-122.6703,13,Guemes Channel Trail,1,3.0,An easy trail along the water.,Trail,https://www.hikingproject.com/trail/7050378/guemes-channel-trail
25775,111,1970-01-01 00:00:00,,Unknown,-86,green,350,7047866,https://cdn-files.apstatic.com/hike/7044860_medium_1555531271.jpg,https://cdn-files.apstatic.com/hike/7044860_small_1555531271.jpg,https://cdn-files.apstatic.com/hike/7044860_smallMed_1555531271.jpg,https://cdn-files.apstatic.com/hike/7044860_sqsmall_1555531271.jpg,48.4915,1.6,"Anacortes, Washington",-122.6366,285,Trail 10,1,3.0,A chill trail that follows an access road.,Trail,https://www.hikingproject.com/trail/7047866/trail-10
25777,153,1970-01-01 00:00:00,,Unknown,-140,greenBlue,558,7045412,,,,,48.4628,1.1,"Anacortes, Washington",-122.6047,442,Trail 205,1,3.0,This track runs the backside of Whistle Lake.,Trail,https://www.hikingproject.com/trail/7045412/trail-205
25814,14,1970-01-01 00:00:00,,Unknown,-16,green,12,7050563,,,,,48.48,2.3,"Burlington, Washington",-122.4731,7,Padilla Bay Shore Trail,1,2.0,A bird lover's paradise that happens to also be a trail.,Trail,https://www.hikingproject.com/trail/7050563/padilla-bay-shore-trail
25862,314,1970-01-01 00:00:00,,Unknown,-165,green,239,7056963,https://cdn-files.apstatic.com/hike/7052494_medium_1555695526.jpg,https://cdn-files.apstatic.com/hike/7052494_small_1555695526.jpg,https://cdn-files.apstatic.com/hike/7052494_smallMed_1555695526.jpg,https://cdn-files.apstatic.com/hike/7052494_sqsmall_1555695526.jpg,48.5064,24.7,"Sedro-Woolley, Washington",-122.2383,58,Cascades Trail,1,5.0,An old railroad trail that runs from Sedro-Wooley to Concrete.,Trail,https://www.hikingproject.com/trail/7056963/cascades-trail
25957,1025,1970-01-01 00:00:00,,Unknown,0,blueBlack,5401,7015404,https://cdn-files.apstatic.com/hike/7030428_medium_1554926969.jpg,https://cdn-files.apstatic.com/hike/7030428_small_1554926969.jpg,https://cdn-files.apstatic.com/hike/7030428_smallMed_1554926969.jpg,https://cdn-files.apstatic.com/hike/7030428_sqsmall_1554926969.jpg,48.5213,1.6,"Darrington, Washington",-121.607,4376,Sauk Mountain Summit Trail,2,4.5,Needs Summary,Trail,https://www.hikingproject.com/trail/7015404/sauk-mountain-summit-trail
25960,3947,1970-01-01 00:00:00,,Unknown,-106,black,4327,7064437,,,,,48.5446,3.6,"Diablo, Washington",-121.4486,485,Cow Heaven,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064437/cow-heaven
25963,10,1970-01-01 00:00:00,,Unknown,-1204,black,5288,7065500,https://cdn-files.apstatic.com/hike/7054950_medium_1555707965.jpg,https://cdn-files.apstatic.com/hike/7054950_small_1555707965.jpg,https://cdn-files.apstatic.com/hike/7054950_smallMed_1555707965.jpg,https://cdn-files.apstatic.com/hike/7054950_sqsmall_1555707965.jpg,48.5188,1.3,"Darrington, Washington",-121.5985,4094,Sauk Lake Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065500/sauk-lake-trail
25970,2422,1970-01-01 00:00:00,,Unknown,-1,black,2785,7065650,,,,,48.5062,2.5,"Darrington, Washington",-121.4957,364,Rocky Creek,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065650/rocky-creek
26003,3982,1970-01-01 00:00:00,,Unknown,-458,black,5306,7015345,,,,,48.5371,4.6,"Diablo, Washington",-121.2944,1330,Monogram Lake,4,4.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7015345/monogram-lake
26004,4378,1970-01-01 00:00:00,,Unknown,-3,black,5683,7015333,,,,,48.5371,4.4,"Darrington, Washington",-121.2944,1308,Lookout Mountain Trail,1,4.0,Needs Adoption,Trail,https://www.hikingproject.com/trail/7015333/lookout-mountain-trail
26020,568,1970-01-01 00:00:00,,Unknown,-152,black,3763,7064209,,,,,48.5059,1.4,"Diablo, Washington",-121.2793,3206,Bear Lake,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064209/bear-lake
26032,3283,1970-01-01 00:00:00,,Unknown,-61,blueBlack,6815,7015308,https://cdn-files.apstatic.com/hike/7023109_medium_1554844508.jpg,https://cdn-files.apstatic.com/hike/7023109_small_1554844508.jpg,https://cdn-files.apstatic.com/hike/7023109_smallMed_1554844508.jpg,https://cdn-files.apstatic.com/hike/7023109_sqsmall_1554844508.jpg,48.5141,4.1,"Darrington, Washington",-121.2213,3586,Hidden Lake Trail #745,12,4.8,This classic hike or backpack trip in the craggy North Cascades travels to a view of the alpine world.,Trail,https://www.hikingproject.com/trail/7015308/hidden-lake-trail-745
26066,3873,2019-06-18 23:22:32,Snowy - After the switchbacks there is some icy/snowy areas doable without trekking poles but wish I woulda had em,Minor Issues,-3872,blueBlack,7541,7013011,https://cdn-files.apstatic.com/hike/7036653_medium_1555022779.jpg,https://cdn-files.apstatic.com/hike/7036653_small_1555022779.jpg,https://cdn-files.apstatic.com/hike/7036653_smallMed_1555022779.jpg,https://cdn-files.apstatic.com/hike/7036653_sqsmall_1555022779.jpg,48.4755,11.5,"Stehekin, Washington",-121.075,3669,Cascade Pass to Sahale Arm,29,5.0,Climb steadily through endless switchbacks to an awe-inspiring pass with impressive peaks & glaciers,Featured Hike,https://www.hikingproject.com/trail/7013011/cascade-pass-to-sahale-arm
26071,2161,2019-06-18 23:22:53,Snowy - After the switchbacks there is some icy/snowy areas doable without trekking poles but wish I woulda had em,Minor Issues,0,blueBlack,7557,7015402,https://cdn-files.apstatic.com/hike/7036653_medium_1555022779.jpg,https://cdn-files.apstatic.com/hike/7036653_small_1555022779.jpg,https://cdn-files.apstatic.com/hike/7036653_smallMed_1555022779.jpg,https://cdn-files.apstatic.com/hike/7036653_sqsmall_1555022779.jpg,48.468,2.3,"Stehekin, Washington",-121.0586,5397,Sahale Arm,4,5.0,Well worth the trek beyond Cascade Pass for amazing views in the heart of the North Cascades,Trail,https://www.hikingproject.com/trail/7015402/sahale-arm
26072,1315,1970-01-01 00:00:00,,Unknown,0,black,4950,7015313,,,,,48.4657,1.6,"Stehekin, Washington",-121.0269,3634,Horseshoe Basin,2,5.0,Needs Adoption,Trail,https://www.hikingproject.com/trail/7015313/horseshoe-basin
26075,5811,2019-05-04 14:48:52,"Dry - Some creeks overflowing over stepping stones, but it is not a big deal.",All Clear,-940,blue,6102,7033847,https://cdn-files.apstatic.com/hike/7034445_medium_1555000274.jpg,https://cdn-files.apstatic.com/hike/7034445_small_1555000274.jpg,https://cdn-files.apstatic.com/hike/7034445_smallMed_1555000274.jpg,https://cdn-files.apstatic.com/hike/7034445_sqsmall_1555000274.jpg,48.6853,18.9,"Diablo, Washington",-121.0927,1230,Thunder Creek Trail,6,4.7,Creeks cascade through beautiful fir forests and subalpine meadows on the way to Park Creek Pass.,Trail,https://www.hikingproject.com/trail/7033847/thunder-creek-trail
26076,3736,1970-01-01 00:00:00,,Unknown,-241,blue,6563,7015289,https://cdn-files.apstatic.com/hike/7049049_medium_1555540555.jpg,https://cdn-files.apstatic.com/hike/7049049_small_1555540555.jpg,https://cdn-files.apstatic.com/hike/7049049_smallMed_1555540555.jpg,https://cdn-files.apstatic.com/hike/7049049_sqsmall_1555540555.jpg,48.5858,10.3,"Diablo, Washington",-121.0224,3068,Fisher Creek Trail,3,4.7,"Pristine fir forest, subalpine meadows, cascading snowmelt/glacial creeks, and snowy peak vistas await on this trail.",Trail,https://www.hikingproject.com/trail/7015289/fisher-creek-trail
26125,1473,1970-01-01 00:00:00,,Unknown,-166,blueBlack,4099,7015369,,,,,48.4573,6.5,"Stehekin, Washington",-120.8406,2792,North Fork Bridge Creek,0,0.0,Needs Adoption,Trail,https://www.hikingproject.com/trail/7015369/north-fork-bridge-creek
26174,11964,1970-01-01 00:00:00,,Unknown,-12917,blue,7095,7009492,https://cdn-files.apstatic.com/hike/7021845_medium_1554840331.jpg,https://cdn-files.apstatic.com/hike/7021845_small_1554840331.jpg,https://cdn-files.apstatic.com/hike/7021845_smallMed_1554840331.jpg,https://cdn-files.apstatic.com/hike/7021845_sqsmall_1554840331.jpg,48.5148,71.2,"Stehekin, Washington",-120.7339,3844,"PCT: Rainy Pass to Manning Park, BC",0,0.0,Needs Adoption,Trail,https://www.hikingproject.com/trail/7009492/pct-rainy-pass-to-manning-park-bc
26214,2022,2019-06-29 17:17:25,,All Clear,-2058,blue,6914,7013152,https://cdn-files.apstatic.com/hike/7038655_medium_1555089367.jpg,https://cdn-files.apstatic.com/hike/7038655_small_1555089367.jpg,https://cdn-files.apstatic.com/hike/7038655_smallMed_1555089367.jpg,https://cdn-files.apstatic.com/hike/7038655_sqsmall_1555089367.jpg,48.5168,7.2,"Stehekin, Washington",-120.7358,4873,Heather/Maple Pass Loop,32,4.9,The best day hike in the area for fantastic panoramic views!,Featured Hike,https://www.hikingproject.com/trail/7013152/heathermaple-pass-loop
26217,4484,1970-01-01 00:00:00,,Unknown,-5765,blueBlack,7003,7020348,https://cdn-files.apstatic.com/hike/7021845_medium_1554840331.jpg,https://cdn-files.apstatic.com/hike/7021845_small_1554840331.jpg,https://cdn-files.apstatic.com/hike/7021845_smallMed_1554840331.jpg,https://cdn-files.apstatic.com/hike/7021845_sqsmall_1554840331.jpg,48.7213,31.1,"Diablo, Washington",-120.6701,4275,Pacific Crest Trail: Harts Pass to Rainy Pass,2,5.0,A fabulous 30-mile hike along one of the most beautiful sections of the PCT in Washington State.,Featured Hike,https://www.hikingproject.com/trail/7020348/pacific-crest-trail-harts-pass-to-rainy-pass
26221,957,1970-01-01 00:00:00,,Unknown,-70,blue,6272,7015229,https://cdn-files.apstatic.com/hike/7058586_medium_1557682610.jpg,https://cdn-files.apstatic.com/hike/7058586_small_1557682610.jpg,https://cdn-files.apstatic.com/hike/7058586_smallMed_1557682610.jpg,https://cdn-files.apstatic.com/hike/7058586_sqsmall_1557682610.jpg,48.519,2.2,"Diablo, Washington",-120.6742,5385,Blue Lake,10,4.6,"With stunning views of the nearby mountains, this trail leads through a forest to a majestic sub-alpine lake",Trail,https://www.hikingproject.com/trail/7015229/blue-lake
26224,0,1970-01-01 00:00:00,,Unknown,-2316,black,6799,7004437,https://cdn-files.apstatic.com/hike/7002948_medium_1554232067.jpg,https://cdn-files.apstatic.com/hike/7002948_small_1554232067.jpg,https://cdn-files.apstatic.com/hike/7002948_smallMed_1554232067.jpg,https://cdn-files.apstatic.com/hike/7002948_sqsmall_1554232067.jpg,48.5554,5.3,"Stehekin, Washington",-120.6995,4483,Cutthroat Pass,1,5.0,A beautiful climb along Cutthroat Creek and then climbing many switchbacks for fantastic views.,Trail,https://www.hikingproject.com/trail/7004437/cutthroat-pass
26238,1928,1970-01-01 00:00:00,,Unknown,-2041,blueBlack,6919,7079714,https://cdn-files.apstatic.com/hike/7038655_medium_1555089367.jpg,https://cdn-files.apstatic.com/hike/7038655_small_1555089367.jpg,https://cdn-files.apstatic.com/hike/7038655_smallMed_1555089367.jpg,https://cdn-files.apstatic.com/hike/7038655_sqsmall_1555089367.jpg,48.5155,6.6,"Stehekin, Washington",-120.7361,4878,Maple Pass Trail #470,1,3.0,A lovely trail with fabulous views.,Trail,https://www.hikingproject.com/trail/7079714/maple-pass-trail-470
26240,2214,1970-01-01 00:00:00,,Unknown,-30,black,6150,7015428,,,,,48.4799,2.2,"Stehekin, Washington",-120.7062,3966,Stiletto Peak,0,0.0,Needs Adoption,Trail,https://www.hikingproject.com/trail/7015428/stiletto-peak
26242,2475,1970-01-01 00:00:00,,Unknown,-2425,black,6066,7015454,,,,,48.4614,8.1,"Stehekin, Washington",-120.5772,3709,Twisp Pass,0,0.0,Needs Adoption,Trail,https://www.hikingproject.com/trail/7015454/twisp-pass
26259,1046,1970-01-01 00:00:00,,Unknown,-348,blueBlack,4319,7015371,,,,,48.4676,3.1,"Stehekin, Washington",-120.7227,3621,PCT - Alternate,0,0.0,Needs Adoption,Trail,https://www.hikingproject.com/trail/7015371/pct-alternate
26260,2370,1970-01-01 00:00:00,,Unknown,-2629,black,6700,7015256,,,,,48.4652,7.2,"Stehekin, Washington",-120.6088,4278,Copper Pass Trail,0,0.0,Needs Adoption,Trail,https://www.hikingproject.com/trail/7015256/copper-pass-trail
26334,3398,1970-01-01 00:00:00,,Unknown,-960,blueBlack,6400,7015245,,,,,48.5774,9.2,"Winthrop, Washington",-120.4776,3085,Cedar Creek,0,0.0,Needs Adoption,Trail,https://www.hikingproject.com/trail/7015245/cedar-creek
26345,2283,1970-01-01 00:00:00,,Unknown,-253,blue,5811,7015368,,,,,48.4618,5.8,"Stehekin, Washington",-120.5772,3677,North Creek,0,0.0,Needs Adoption,Trail,https://www.hikingproject.com/trail/7015368/north-creek
26390,4845,1970-01-01 00:00:00,,Unknown,-603,blue,7372,7065882,,,,,48.4829,12.6,"Winthrop, Washington",-120.2873,2786,Wolf Creek Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065882/wolf-creek-trail
26406,3481,1970-01-01 00:00:00,,Unknown,-151,black,6442,7015347,,,,,48.5771,3.2,"Winthrop, Washington",-120.4777,3111,Mudhole Lake,0,0.0,Needs Adoption,Trail,https://www.hikingproject.com/trail/7015347/mudhole-lake
26435,1461,1970-01-01 00:00:00,,Unknown,-2927,black,6961,7065137,,,,,48.4887,5.2,"Winthrop, Washington",-120.4815,4154,Milton Mountain Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065137/milton-mountain-trail
26454,634,1970-01-01 00:00:00,,Unknown,-75,black,5207,7065452,,,,,48.4758,1.3,"Winthrop, Washington",-120.4361,4586,South Fork Wolf Creek,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065452/south-fork-wolf-creek
26466,290,1970-01-01 00:00:00,,Unknown,-576,greenBlue,2610,7038447,https://cdn-files.apstatic.com/hike/7037875_medium_1555086960.jpg,https://cdn-files.apstatic.com/hike/7037875_small_1555086960.jpg,https://cdn-files.apstatic.com/hike/7037875_smallMed_1555086960.jpg,https://cdn-files.apstatic.com/hike/7037875_sqsmall_1555086960.jpg,48.4741,3.0,"Winthrop, Washington",-120.2818,2265,Black Bear Trail,1,5.0,A rather popular trail in the Sun Mountain Lodge trail system; well maintained.,Trail,https://www.hikingproject.com/trail/7038447/black-bear-trail
26470,91,1970-01-01 00:00:00,,Unknown,-149,green,2705,7038449,,,,,48.4626,1.5,"Winthrop, Washington",-120.2617,2610,Yellowjacket Trail,1,5.0,"Buff singletrack, easy going and fun either direction.",Trail,https://www.hikingproject.com/trail/7038449/yellowjacket-trail
26473,2140,1970-01-01 00:00:00,,Unknown,-635,blue,3720,7035435,,,,,48.4918,7.1,"Winthrop, Washington",-120.2638,2038,Virginian Ridge Trail,1,4.0,Traverse through forest and meadows to some great views and fast descents.,Trail,https://www.hikingproject.com/trail/7035435/virginian-ridge-trail
26479,143,1970-01-01 00:00:00,,Unknown,-76,green,2671,7038452,,,,,48.4642,1.2,"Winthrop, Washington",-120.2618,2588,Rodeo Trail,1,4.0,"Well maintained, quick singletrack connecting Chicadee Trailhead to Hough Homestead.",Trail,https://www.hikingproject.com/trail/7038452/rodeo-trail
26480,1018,1970-01-01 00:00:00,,Unknown,-590,green,2194,7034536,https://cdn-files.apstatic.com/hike/7035090_medium_1555018561.jpg,https://cdn-files.apstatic.com/hike/7035090_small_1555018561.jpg,https://cdn-files.apstatic.com/hike/7035090_smallMed_1555018561.jpg,https://cdn-files.apstatic.com/hike/7035090_sqsmall_1555018561.jpg,48.4733,18.8,"Winthrop, Washington",-120.1802,1754,Methow Community Trail,1,3.0,"A collection of paved road, single/doubletrack trails, connects Winthrop to Mazama to Early Winters.",Trail,https://www.hikingproject.com/trail/7034536/methow-community-trail
26483,123,1970-01-01 00:00:00,,Unknown,-72,green,2670,7038451,,,,,48.4643,1.5,"Winthrop, Washington",-120.2618,2581,Beaver Pond Trail,1,3.0,"Beaver Pond Trail is an easy, well maintained trail with scenic views of beaver pond.",Trail,https://www.hikingproject.com/trail/7038451/beaver-pond-trail
26487,57,1970-01-01 00:00:00,,Unknown,-253,green,2844,7038450,,,,,48.4767,1.8,"Winthrop, Washington",-120.2567,2630,Sunnyside Trail,1,2.0,Doubletrack trail leading from Sun Mountain lodge and connecting to Yellow Jacket and Black Bear.,Trail,https://www.hikingproject.com/trail/7038450/sunnyside-trail
26523,2907,1970-01-01 00:00:00,,Unknown,-835,black,5969,7065268,,,,,48.4865,6.3,"Winthrop, Washington",-120.3451,3139,North Fork Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065268/north-fork-trail
26565,15,1970-01-01 00:00:00,,Unknown,-352,blue,2814,7038466,,,,,48.4536,1.1,"Winthrop, Washington",-120.2647,2465,Magpie Trail,1,5.0,Rolling singletrack with plenty of switchbacks.,Trail,https://www.hikingproject.com/trail/7038466/magpie-trail
26569,718,1970-01-01 00:00:00,,Unknown,-75,greenBlue,2448,7038446,https://cdn-files.apstatic.com/hike/7037874_medium_1555086958.jpg,https://cdn-files.apstatic.com/hike/7037874_small_1555086958.jpg,https://cdn-files.apstatic.com/hike/7037874_smallMed_1555086958.jpg,https://cdn-files.apstatic.com/hike/7037874_sqsmall_1555086958.jpg,48.4732,4.0,"Winthrop, Washington",-120.2035,1774,Winthrop Trail,1,4.0,"400' ascent, mainly singtrack with a doubletrack section at Patterson lake for 1/2 mile.",Trail,https://www.hikingproject.com/trail/7038446/winthrop-trail
26778,842,1970-01-01 00:00:00,,Unknown,-1770,black,6536,7065372,,,,,48.558,5.5,"Winthrop, Washington",-119.9801,4816,Pearrygin Creek Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065372/pearrygin-creek-trail
26784,250,1970-01-01 00:00:00,,Unknown,-3144,blue,6248,7064323,https://cdn-files.apstatic.com/hike/7054483_medium_1555706951.jpg,https://cdn-files.apstatic.com/hike/7054483_small_1555706951.jpg,https://cdn-files.apstatic.com/hike/7054483_smallMed_1555706951.jpg,https://cdn-files.apstatic.com/hike/7054483_sqsmall_1555706951.jpg,48.5544,10.0,"Winthrop, Washington",-119.9571,3353,Blue Buck,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064323/blue-buck
26815,846,1970-01-01 00:00:00,,Unknown,-3295,black,6865,7064728,https://cdn-files.apstatic.com/hike/7054384_medium_1555706780.jpg,https://cdn-files.apstatic.com/hike/7054384_small_1555706780.jpg,https://cdn-files.apstatic.com/hike/7054384_smallMed_1555706780.jpg,https://cdn-files.apstatic.com/hike/7054384_sqsmall_1555706780.jpg,48.5273,6.1,"Winthrop, Washington",-119.9445,4228,Golden Stairway,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064728/golden-stairway
26819,3420,1970-01-01 00:00:00,,Unknown,-5,black,7280,7064752,,,,,48.5164,4.5,"Winthrop, Washington",-119.8491,3865,Granite Mountain,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064752/granite-mountain
26827,2203,1970-01-01 00:00:00,,Unknown,0,black,6224,7065617,,,,,48.5294,3.6,"Winthrop, Washington",-119.8906,4020,Shrew Creek,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065617/shrew-creek
26829,37,1970-01-01 00:00:00,,Unknown,-670,blueBlack,6395,7064356,,,,,48.5661,1.9,"Winthrop, Washington",-119.9575,5727,Beaver Meadows,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064356/beaver-meadows
26861,2141,1970-01-01 00:00:00,,Unknown,-2408,greenBlue,700,7025578,,,,,48.5809,78.6,"Langford, British Columbia",-123.6315,19,Cowichan Valley Trail,2,3.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7025578/cowichan-valley-trail
