Hike_ID,ascent,descent,difficulty,high,latitude,length,location,longitude,low,name,starVotes,stars,summary,url
1511,534,-534,blue,110,48.4182,4.1,"Anacortes, Washington",-122.6625,11,Rosario to the Points and Back,5,4.8,"An awesome route from Rosario Beach to Lottie and Lighthouse Points, and back.",https://www.hikingproject.com/trail/7048076/rosario-to-the-points-and-back
1512,1266,-1299,blueBlack,519,48.6085,37.8,"Bow, Washington",-122.4333,3,Pacific Northwest National Scenic Trail: Oyster Dome-Deception Pass,1,5.0,The Oyster Dome to Deception Pass section of the stunning PNNST.,https://www.hikingproject.com/trail/7047788/pacific-northwest-national-scenic-trail-oyster-dome-deception-pass
1513,659,-659,blue,460,48.4034,2.5,"Oak Harbor, Washington",-122.6473,33,Deception Bridge and Goose Rock,9,4.1,"From the seashore, head away from the beach, through the big forest, and take in views at the hilltop.",https://www.hikingproject.com/trail/7027383/deception-bridge-and-goose-rock
1514,269,-270,greenBlue,205,48.4002,1.3,"Anacortes, Washington",-122.572,25,Hope Island Trail,1,5.0,A view-filled trail that encircles part of Hope Island.,https://www.hikingproject.com/trail/7044996/hope-island-trail
1515,193,-53,blue,161,48.4012,1.1,"Oak Harbor, Washington",-122.6639,13,North Beach Trail,4,4.3,A meandering coastal trail that links West Point to the bridge.,https://www.hikingproject.com/trail/7027381/north-beach-trail
1516,456,-600,black,590,48.4522,2.1,"Anacortes, Washington",-122.6148,306,Trail 247B,1,4.0,Needs Summary,https://www.hikingproject.com/trail/7070421/trail-247b
1517,152,-288,blue,170,48.405,1.2,"Oak Harbor, Washington",-122.6444,25,Goose Rock Perimeter Trail,5,3.6,A singletrack forested trail following the waterline below Goose Rock.,https://www.hikingproject.com/trail/7015879/goose-rock-perimeter-trail
1518,64,-51,greenBlue,43,48.4005,1.0,"Oak Harbor, Washington",-122.664,14,Cranberry Lake Trail,2,3.5,This trail runs along the north side of Cranberry Lake.,https://www.hikingproject.com/trail/7045206/cranberry-lake-trail
1519,379,-355,blue,461,48.4171,1.9,"Anacortes, Washington",-122.6441,134,Pass Lake Loop,1,3.0,A wonderful track that does not loop around Pass Lake.,https://www.hikingproject.com/trail/7047757/pass-lake-loop
1520,27,-20,green,43,48.4012,1.1,"Anacortes, Washington",-122.6221,16,Cornet Bay Road,1,3.0,This is an easy hike to the ruins of the old Deception Pass ferry dock.,https://www.hikingproject.com/trail/7045037/cornet-bay-road
1521,368,-40,blue,379,48.4095,1.8,"Anacortes, Washington",-122.6116,52,East Hoypus Point Trail,1,3.0,Explore a great track through the forest.,https://www.hikingproject.com/trail/7045694/east-hoypus-point-trail
1522,178,-90,green,409,48.3872,2.5,"Oak Harbor, Washington",-122.6296,294,Old Hoypus Hill Logging Road,1,3.0,This is a trail that follows an old logging road.,https://www.hikingproject.com/trail/7045255/old-hoypus-hill-logging-road
1523,63,-125,blue,433,48.341,1.5,"Oak Harbor, Washington",-122.5706,363,Wetland Trail,1,3.0,Tackle this rooty track through the forest.,https://www.hikingproject.com/trail/7048715/wetland-trail
1524,916,-918,blue,930,48.3849,2.7,"Mount Vernon, Washington",-122.3101,65,South Little Mountain Lollipop,2,4.5,A tough but worthy route.,https://www.hikingproject.com/trail/7033561/south-little-mountain-lollipop
1525,802,-781,blue,932,48.3989,3.7,"Mount Vernon, Washington",-122.303,350,Little Mountain Park Loop,4,3.8,Little Mountain Park offers a beautiful loop through lush forests and past summit viewpoints.,https://www.hikingproject.com/trail/7024547/little-mountain-park-loop
1526,93,-224,greenBlue,752,48.3986,1.0,"Mount Vernon, Washington",-122.3121,621,Bonnie and Clyde's,2,3.5,Bonnie and Clyde's is a narrow benched traverse through a strikingly beautiful forest.,https://www.hikingproject.com/trail/7024528/bonnie-and-clydes
1527,894,-3070,greenBlue,3324,48.4635,18.9,"Clear Lake, Washington",-121.9639,764,Finney Creek Road #18,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064606/finney-creek-road-18
1528,449,-195,black,4657,48.417,1.3,"Big Lake, Washington",-121.8196,4301,Gee Point Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064747/gee-point-trail
1529,1494,-269,blue,4683,48.3832,4.6,"Darrington, Washington",-121.7653,3458,Finney Peak,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064617/finney-peak
1530,1732,-232,black,4341,48.4265,3.5,"Darrington, Washington",-121.3693,2831,Enjar Lake,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064669/enjar-lake
1531,1475,-845,black,4793,48.4357,3.6,"Darrington, Washington",-121.4063,3867,Jordan Lake,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064873/jordan-lake
1532,770,-504,black,5082,48.446,1.3,"Darrington, Washington",-121.4092,4325,Falls Lake,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064604/falls-lake
1533,2320,-671,black,4855,48.4595,2.6,"Diablo, Washington",-121.2293,2535,Found Lake,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064673/found-lake
1534,504,-163,blue,1676,48.4615,1.7,"Diablo, Washington",-121.2092,1259,Kindy Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064855/kindy-creek
1535,1906,-3393,blue,5366,48.4755,15.4,"Stehekin, Washington",-121.075,2133,Cascade Pass Trail,8,5.0,"Spectacular views of high peaks, glaciers, and everything else in between on this amazing trail.",https://www.hikingproject.com/trail/7013135/cascade-pass-trail
1536,3295,-329,black,4854,48.4442,6.0,"Diablo, Washington",-121.1336,1869,South Fork Cascade,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065593/south-fork-cascade
1537,970,-434,blue,2831,48.4304,4.3,"Stehekin, Washington",-120.9225,2282,Flat Creek,0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7015290/flat-creek
1538,290,-181,blue,1912,48.4654,1.9,"Diablo, Washington",-121.1566,1732,Cascade River,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064463/cascade-river
1539,1696,-76,blueBlack,3504,48.4442,3.5,"Diablo, Washington",-121.1336,1858,Middle Fk Cascade,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064998/middle-fk-cascade
1540,4280,-452,black,6113,48.4282,7.9,"Stehekin, Washington",-120.9158,2261,Park Creek Trail,0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7015373/park-creek-trail
1541,291,-101,green,2414,48.3453,3.2,"Stehekin, Washington",-120.9032,2147,West Fork Agnes Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065961/west-fork-agnes-creek
1542,657,-368,greenBlue,2129,48.3808,2.4,"Stehekin, Washington",-120.8403,1667,Agnes Gorge,1,5.0,Needs Adoption,https://www.hikingproject.com/trail/7015215/agnes-gorge
1543,4580,-4,black,6739,48.4337,5.0,"Stehekin, Washington",-120.8733,2163,Goode Ridge,0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7015295/goode-ridge
1544,5533,-16,black,7660,48.3911,5.0,"Stehekin, Washington",-120.8343,2144,McGregor Mountain,0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7015342/mcgregor-mountain
1545,460,-191,blue,1824,48.3789,1.8,"Stehekin, Washington",-120.7999,1487,Bullion Trail,0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7015241/bullion-trail
1546,12,-184,green,2127,48.4292,1.1,"Stehekin, Washington",-120.868,1948,Old SVR - Trail to Shady Camp,0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7015361/old-svr-trail-to-shady-camp
1547,2249,-392,black,5641,48.3783,4.8,"Stehekin, Washington",-120.687,3579,Rainbow Lake,1,5.0,Needs Adoption,https://www.hikingproject.com/trail/7015390/rainbow-lake
1548,4414,-590,black,5989,48.348,8.2,"Stehekin, Washington",-120.6967,2154,Rainbow Creek,1,4.0,Needs Adoption,https://www.hikingproject.com/trail/7015387/rainbow-creek
1549,2448,-218,blueBlack,5976,48.4671,5.5,"Stehekin, Washington",-120.7151,3746,McAlester Creek,1,4.0,Needs Adoption,https://www.hikingproject.com/trail/7015340/mcalester-creek
1550,1326,-1203,blueBlack,2218,48.3322,4.2,"Stehekin, Washington",-120.6926,1180,Rainbow Loop,1,3.0,Needs Adoption,https://www.hikingproject.com/trail/7015392/rainbow-loop
1551,3349,-527,blueBlack,6335,48.4386,8.9,"Stehekin, Washington",-120.5301,3161,South Pass,0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7015424/south-pass
1552,3146,-793,black,6210,48.4646,7.1,"Stehekin, Washington",-120.7713,3191,Bridge Creek South Fork,0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7015237/bridge-creek-south-fork
1553,1595,-130,black,5396,48.43,3.1,"Stehekin, Washington",-120.5656,3844,Louis Lake,1,4.0,Needs Adoption,https://www.hikingproject.com/trail/7015334/louis-lake
1554,688,-1852,green,3536,48.4571,13.8,"Stehekin, Washington",-120.5617,2372,Twisp River,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065979/twisp-river
1555,1494,-2646,black,7467,48.3766,4.5,"Stehekin, Washington",-120.509,4937,Toni Basin Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065876/toni-basin-trail
1556,3778,-50,black,6826,48.4073,6.6,"Stehekin, Washington",-120.4894,3098,Reynolds Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065640/reynolds-creek
1557,974,-105,black,4614,48.4618,1.2,"Stehekin, Washington",-120.5772,3648,Crescent Mine,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064544/crescent-mine
1558,3767,-106,black,6505,48.3978,5.0,"Stehekin, Washington",-120.4688,2844,Williams Lake,0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7015471/williams-lake
1559,4163,-371,black,6705,48.3957,5.8,"Stehekin, Washington",-120.4514,2861,Slate Lake,0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7015414/slate-lake
1560,2952,-2645,black,5682,48.355,4.4,"Stehekin, Washington",-120.4208,3203,War Creek Ridge,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065818/war-creek-ridge
1561,3864,-3,black,7065,48.4365,3.9,"Stehekin, Washington",-120.5212,3204,Scatter Creek,0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7015406/scatter-creek
1562,797,-3797,black,7144,48.4439,6.0,"Winthrop, Washington",-120.462,3562,Little Bridge,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065019/little-bridge
1563,1,-526,blue,3624,48.4337,1.0,"Winthrop, Washington",-120.2738,3098,Upper Inside Passage Trail,1,5.0,"A tough doubletrack hill climb, part of the Sun Mountain trails.",https://www.hikingproject.com/trail/7038459/upper-inside-passage-trail
1564,1078,-1494,green,3632,48.4646,8.4,"Winthrop, Washington",-120.2612,2169,Thompson Road NF-4410,1,3.0,National Forest Road NF-4410 (Thompson Road) - dirt doubletrack.,https://www.hikingproject.com/trail/7038454/thompson-road-nf-4410
1565,327,-619,greenBlue,3432,48.4219,4.1,"Winthrop, Washington",-120.2704,3090,Meadowlark Trail,1,3.0,"A 4 mile stretch of mountain ridge singletrack and doubletrack, relatively flat with soaring views.",https://www.hikingproject.com/trail/7038460/meadowlark-trail
1566,3418,-1815,black,5869,48.368,5.9,"Twisp, Washington",-120.399,2502,Canyon Creek Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064536/canyon-creek-trail
1567,167,-190,greenBlue,2476,48.4635,1.6,"Winthrop, Washington",-120.2532,2401,Patterson Lake Trail,1,5.0,Patterson Lake Trail runs along the West side of Patterson Lake and is part of Sun Mountain Trails.,https://www.hikingproject.com/trail/7038465/patterson-lake-trail
1568,383,-28,greenBlue,2797,48.4446,1.4,"Winthrop, Washington",-120.2427,2442,Rader Creek Trail,1,5.0,A singletrack connecting the Sun Mountain Lodge trails to Patterson Lake.,https://www.hikingproject.com/trail/7038464/rader-creek-trail
1569,154,-182,greenBlue,3243,48.428,1.9,"Winthrop, Washington",-120.2599,3114,Blue Jay Trail,1,4.0,"Blue Jay Trail is full of vista views of Patterson Lake, the Methow Valley and the North Cascades.",https://www.hikingproject.com/trail/7038463/blue-jay-trail
1570,13,-2332,blue,5235,48.4816,5.7,"Winthrop, Washington",-119.9389,2917,Lightning Creek Trail,1,4.0,"6 miles of descending singletrack taking you through cool, creekside wooded terrain.",https://www.hikingproject.com/trail/7035975/lightning-creek-trail
1571,1263,-87,blue,4662,48.4386,3.7,"Twisp, Washington",-119.9829,3477,Mid Beaver Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065034/mid-beaver-creek
1572,1073,-1073,blue,1244,48.4678,3.6,"Anacortes, Washington",-122.6296,390,Mount Erie Summit,4,5.0,Explore this winding forest route to the summit of Mount Erie.,https://www.hikingproject.com/trail/7045200/mount-erie-summit
1573,359,-358,greenBlue,558,48.4736,3.7,"Anacortes, Washington",-122.6052,369,Whistle Lake Loop,4,4.8,An astoundingly beautiful loop around Whistle Lake.,https://www.hikingproject.com/trail/7045324/whistle-lake-loop
1574,308,-227,greenBlue,673,48.472,1.8,"Anacortes, Washington",-122.6262,387,Trail 21,1,4.0,A forested track that runs along a valley floor.,https://www.hikingproject.com/trail/7045415/trail-21
1575,95,-48,blue,396,48.4755,1.8,"Anacortes, Washington",-122.6282,343,Trail 210,1,4.0,A nice trail that circles most of Heart Lake.,https://www.hikingproject.com/trail/7050651/trail-210
1576,588,-22,greenBlue,686,48.5435,1.1,"Anacortes, Washington",-122.5962,98,Guemes Mountain Trail,2,3.5,Enjoy a beautiful trail to a spectacular view of the Puget Sound.,https://www.hikingproject.com/trail/7042024/guemes-mountain-trail
1577,97,-85,blue,306,48.5044,1.2,"Anacortes, Washington",-122.6442,229,Trail 100,2,3.0,Enjoy an easy path through the woods.,https://www.hikingproject.com/trail/7050645/trail-100
1578,30,-30,green,30,48.5135,3.5,"Anacortes, Washington",-122.6109,5,Tommy Thompson Parkway,1,3.0,This is a paved trail that runs from Anacortes across Fidalgo Bay on to March's Point.,https://www.hikingproject.com/trail/7050538/tommy-thompson-parkway
1579,16,-14,greenBlue,28,48.5039,1.2,"Anacortes, Washington",-122.6703,13,Guemes Channel Trail,1,3.0,An easy trail along the water.,https://www.hikingproject.com/trail/7050378/guemes-channel-trail
1580,111,-86,green,350,48.4915,1.6,"Anacortes, Washington",-122.6366,285,Trail 10,1,3.0,A chill trail that follows an access road.,https://www.hikingproject.com/trail/7047866/trail-10
1581,153,-140,greenBlue,558,48.4628,1.1,"Anacortes, Washington",-122.6047,442,Trail 205,1,3.0,This track runs the backside of Whistle Lake.,https://www.hikingproject.com/trail/7045412/trail-205
1582,14,-16,green,12,48.48,2.3,"Burlington, Washington",-122.4731,7,Padilla Bay Shore Trail,1,2.0,A bird lover's paradise that happens to also be a trail.,https://www.hikingproject.com/trail/7050563/padilla-bay-shore-trail
1583,314,-165,green,239,48.5064,24.7,"Sedro-Woolley, Washington",-122.2383,58,Cascades Trail,1,5.0,An old railroad trail that runs from Sedro-Wooley to Concrete.,https://www.hikingproject.com/trail/7056963/cascades-trail
1584,1025,0,blueBlack,5401,48.5213,1.6,"Darrington, Washington",-121.607,4376,Sauk Mountain Summit Trail,2,4.5,Needs Summary,https://www.hikingproject.com/trail/7015404/sauk-mountain-summit-trail
1585,3947,-106,black,4327,48.5446,3.6,"Diablo, Washington",-121.4486,485,Cow Heaven,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064437/cow-heaven
1586,10,-1204,black,5288,48.5188,1.3,"Darrington, Washington",-121.5985,4094,Sauk Lake Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065500/sauk-lake-trail
1587,2422,-1,black,2785,48.5062,2.5,"Darrington, Washington",-121.4957,364,Rocky Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065650/rocky-creek
1588,3982,-458,black,5306,48.5371,4.6,"Diablo, Washington",-121.2944,1330,Monogram Lake,4,4.0,Needs Summary,https://www.hikingproject.com/trail/7015345/monogram-lake
1589,4378,-3,black,5683,48.5371,4.4,"Darrington, Washington",-121.2944,1308,Lookout Mountain Trail,1,4.0,Needs Adoption,https://www.hikingproject.com/trail/7015333/lookout-mountain-trail
1590,568,-152,black,3763,48.5059,1.4,"Diablo, Washington",-121.2793,3206,Bear Lake,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064209/bear-lake
1591,3283,-61,blueBlack,6815,48.5141,4.1,"Darrington, Washington",-121.2213,3586,Hidden Lake Trail #745,12,4.8,This classic hike or backpack trip in the craggy North Cascades travels to a view of the alpine world.,https://www.hikingproject.com/trail/7015308/hidden-lake-trail-745
1592,3873,-3872,blueBlack,7541,48.4755,11.5,"Stehekin, Washington",-121.075,3669,Cascade Pass to Sahale Arm,29,5.0,Climb steadily through endless switchbacks to an awe-inspiring pass with impressive peaks & glaciers,https://www.hikingproject.com/trail/7013011/cascade-pass-to-sahale-arm
1593,2161,0,blueBlack,7557,48.468,2.3,"Stehekin, Washington",-121.0586,5397,Sahale Arm,4,5.0,Well worth the trek beyond Cascade Pass for amazing views in the heart of the North Cascades,https://www.hikingproject.com/trail/7015402/sahale-arm
1594,1315,0,black,4950,48.4657,1.6,"Stehekin, Washington",-121.0269,3634,Horseshoe Basin,2,5.0,Needs Adoption,https://www.hikingproject.com/trail/7015313/horseshoe-basin
1595,5811,-940,blue,6102,48.6853,18.9,"Diablo, Washington",-121.0927,1230,Thunder Creek Trail,6,4.7,Creeks cascade through beautiful fir forests and subalpine meadows on the way to Park Creek Pass.,https://www.hikingproject.com/trail/7033847/thunder-creek-trail
1596,3736,-241,blue,6563,48.5858,10.3,"Diablo, Washington",-121.0224,3068,Fisher Creek Trail,3,4.7,"Pristine fir forest, subalpine meadows, cascading snowmelt/glacial creeks, and snowy peak vistas await on this trail.",https://www.hikingproject.com/trail/7015289/fisher-creek-trail
1597,1473,-166,blueBlack,4099,48.4573,6.5,"Stehekin, Washington",-120.8406,2792,North Fork Bridge Creek,0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7015369/north-fork-bridge-creek
1598,11964,-12917,blue,7095,48.5148,71.2,"Stehekin, Washington",-120.7339,3844,"PCT: Rainy Pass to Manning Park, BC",0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7009492/pct-rainy-pass-to-manning-park-bc
1599,2022,-2058,blue,6914,48.5168,7.2,"Stehekin, Washington",-120.7358,4873,Heather/Maple Pass Loop,32,4.9,The best day hike in the area for fantastic panoramic views!,https://www.hikingproject.com/trail/7013152/heathermaple-pass-loop
1600,4484,-5765,blueBlack,7003,48.7213,31.1,"Diablo, Washington",-120.6701,4275,Pacific Crest Trail: Harts Pass to Rainy Pass,2,5.0,A fabulous 30-mile hike along one of the most beautiful sections of the PCT in Washington State.,https://www.hikingproject.com/trail/7020348/pacific-crest-trail-harts-pass-to-rainy-pass
1601,957,-70,blue,6272,48.519,2.2,"Diablo, Washington",-120.6742,5385,Blue Lake,10,4.6,"With stunning views of the nearby mountains, this trail leads through a forest to a majestic sub-alpine lake",https://www.hikingproject.com/trail/7015229/blue-lake
1602,0,-2316,black,6799,48.5554,5.3,"Stehekin, Washington",-120.6995,4483,Cutthroat Pass,1,5.0,A beautiful climb along Cutthroat Creek and then climbing many switchbacks for fantastic views.,https://www.hikingproject.com/trail/7004437/cutthroat-pass
1603,1928,-2041,blueBlack,6919,48.5155,6.6,"Stehekin, Washington",-120.7361,4878,Maple Pass Trail #470,1,3.0,A lovely trail with fabulous views.,https://www.hikingproject.com/trail/7079714/maple-pass-trail-470
1604,2214,-30,black,6150,48.4799,2.2,"Stehekin, Washington",-120.7062,3966,Stiletto Peak,0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7015428/stiletto-peak
1605,2475,-2425,black,6066,48.4614,8.1,"Stehekin, Washington",-120.5772,3709,Twisp Pass,0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7015454/twisp-pass
1606,1046,-348,blueBlack,4319,48.4676,3.1,"Stehekin, Washington",-120.7227,3621,PCT - Alternate,0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7015371/pct-alternate
1607,2370,-2629,black,6700,48.4652,7.2,"Stehekin, Washington",-120.6088,4278,Copper Pass Trail,0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7015256/copper-pass-trail
1608,3398,-960,blueBlack,6400,48.5774,9.2,"Winthrop, Washington",-120.4776,3085,Cedar Creek,0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7015245/cedar-creek
1609,2283,-253,blue,5811,48.4618,5.8,"Stehekin, Washington",-120.5772,3677,North Creek,0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7015368/north-creek
1610,4845,-603,blue,7372,48.4829,12.6,"Winthrop, Washington",-120.2873,2786,Wolf Creek Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065882/wolf-creek-trail
1611,3481,-151,black,6442,48.5771,3.2,"Winthrop, Washington",-120.4777,3111,Mudhole Lake,0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7015347/mudhole-lake
1612,1461,-2927,black,6961,48.4887,5.2,"Winthrop, Washington",-120.4815,4154,Milton Mountain Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065137/milton-mountain-trail
1613,634,-75,black,5207,48.4758,1.3,"Winthrop, Washington",-120.4361,4586,South Fork Wolf Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065452/south-fork-wolf-creek
1614,290,-576,greenBlue,2610,48.4741,3.0,"Winthrop, Washington",-120.2818,2265,Black Bear Trail,1,5.0,A rather popular trail in the Sun Mountain Lodge trail system; well maintained.,https://www.hikingproject.com/trail/7038447/black-bear-trail
1615,91,-149,green,2705,48.4626,1.5,"Winthrop, Washington",-120.2617,2610,Yellowjacket Trail,1,5.0,"Buff singletrack, easy going and fun either direction.",https://www.hikingproject.com/trail/7038449/yellowjacket-trail
1616,2140,-635,blue,3720,48.4918,7.1,"Winthrop, Washington",-120.2638,2038,Virginian Ridge Trail,1,4.0,Traverse through forest and meadows to some great views and fast descents.,https://www.hikingproject.com/trail/7035435/virginian-ridge-trail
1617,143,-76,green,2671,48.4642,1.2,"Winthrop, Washington",-120.2618,2588,Rodeo Trail,1,4.0,"Well maintained, quick singletrack connecting Chicadee Trailhead to Hough Homestead.",https://www.hikingproject.com/trail/7038452/rodeo-trail
1618,1018,-590,green,2194,48.4733,18.8,"Winthrop, Washington",-120.1802,1754,Methow Community Trail,1,3.0,"A collection of paved road, single/doubletrack trails, connects Winthrop to Mazama to Early Winters.",https://www.hikingproject.com/trail/7034536/methow-community-trail
1619,123,-72,green,2670,48.4643,1.5,"Winthrop, Washington",-120.2618,2581,Beaver Pond Trail,1,3.0,"Beaver Pond Trail is an easy, well maintained trail with scenic views of beaver pond.",https://www.hikingproject.com/trail/7038451/beaver-pond-trail
1620,57,-253,green,2844,48.4767,1.8,"Winthrop, Washington",-120.2567,2630,Sunnyside Trail,1,2.0,Doubletrack trail leading from Sun Mountain lodge and connecting to Yellow Jacket and Black Bear.,https://www.hikingproject.com/trail/7038450/sunnyside-trail
1621,2907,-835,black,5969,48.4865,6.3,"Winthrop, Washington",-120.3451,3139,North Fork Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065268/north-fork-trail
1622,15,-352,blue,2814,48.4536,1.1,"Winthrop, Washington",-120.2647,2465,Magpie Trail,1,5.0,Rolling singletrack with plenty of switchbacks.,https://www.hikingproject.com/trail/7038466/magpie-trail
1623,718,-75,greenBlue,2448,48.4732,4.0,"Winthrop, Washington",-120.2035,1774,Winthrop Trail,1,4.0,"400' ascent, mainly singtrack with a doubletrack section at Patterson lake for 1/2 mile.",https://www.hikingproject.com/trail/7038446/winthrop-trail
1624,842,-1770,black,6536,48.558,5.5,"Winthrop, Washington",-119.9801,4816,Pearrygin Creek Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065372/pearrygin-creek-trail
1625,250,-3144,blue,6248,48.5544,10.0,"Winthrop, Washington",-119.9571,3353,Blue Buck,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064323/blue-buck
1626,846,-3295,black,6865,48.5273,6.1,"Winthrop, Washington",-119.9445,4228,Golden Stairway,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064728/golden-stairway
1627,3420,-5,black,7280,48.5164,4.5,"Winthrop, Washington",-119.8491,3865,Granite Mountain,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064752/granite-mountain
1628,2203,0,black,6224,48.5294,3.6,"Winthrop, Washington",-119.8906,4020,Shrew Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065617/shrew-creek
1629,37,-670,blueBlack,6395,48.5661,1.9,"Winthrop, Washington",-119.9575,5727,Beaver Meadows,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064356/beaver-meadows
1630,2141,-2408,greenBlue,700,48.5809,78.6,"Langford, British Columbia",-123.6315,19,Cowichan Valley Trail,2,3.0,Needs Summary,https://www.hikingproject.com/trail/7025578/cowichan-valley-trail
1631,557,-367,blue,644,48.5865,1.6,"Friday Harbor, Washington",-123.1468,87,Young Hill Trail,1,4.0,Through the tall trees to hilltop views of the San Juan Islands and Vancouver Island.,https://www.hikingproject.com/trail/7061100/young-hill-trail
1632,1494,-1491,blue,1475,48.6417,6.3,"Orcas Island, Washington",-122.9769,122,Tour of Turtleback Mountain Preserve,2,4.5,"Hike through beautiful forests and rocky, grassy areas with splendid views of the San Juan Islands and Canada.",https://www.hikingproject.com/trail/7061230/tour-of-turtleback-mountain-preserve
1633,826,-97,blue,903,48.6417,1.8,"Orcas Island, Washington",-122.9769,120,South Trail,2,4.0,Climb through the beautiful woods to open grassy meadows with awesome views of the San Juan Islands and Canada.,https://www.hikingproject.com/trail/7061235/south-trail
1634,919,0,greenBlue,1186,48.6672,2.2,"Orcas Island, Washington",-122.947,268,North Trail,1,4.0,This is a well groomed trail.,https://www.hikingproject.com/trail/7053581/north-trail
1635,274,-266,blue,1475,48.6602,1.3,"Orcas Island, Washington",-122.9687,1208,Raven Ridge Trail,1,3.0,Wooded trail to the top of Turtleback Mountain deep in the heart of Turtleback Mountain Preserve.,https://www.hikingproject.com/trail/7061233/raven-ridge-trail
1636,255,-266,greenBlue,1011,48.6692,1.2,"Orcas Island, Washington",-122.9743,747,Turtlehead Trail,1,3.0,Needs Summary,https://www.hikingproject.com/trail/7053582/turtlehead-trail
1637,302,-299,blue,1237,48.6535,1.9,"Orcas Island, Washington",-122.966,947,Center Loop Trail,1,3.0,Wooded trail deep in the heart of Turtleback Mountain Preserve.,https://www.hikingproject.com/trail/7061231/center-loop-trail
1638,110,-93,greenBlue,429,48.6562,1.5,"Orcas Island, Washington",-122.8548,357,Cascade Lake Trail,4,5.0,Gorgeous trail around Cascade Lake that can be a 2.7 mile loop with a walk along the road.,https://www.hikingproject.com/trail/7003739/cascade-lake-trail
1639,397,-430,greenBlue,1058,48.657,3.8,"Orcas Island, Washington",-122.8189,922,Mountain Lake Loop,6,4.8,A loop around Mountain Lake with constant view of the lake.,https://www.hikingproject.com/trail/7004071/mountain-lake-loop
1640,16,-819,blue,2093,48.6704,2.8,"Orcas Island, Washington",-122.8465,1281,North Trail,2,5.0,A beautiful trail with a long gentle descent to an intersection with the Twin Lakes Trail.,https://www.hikingproject.com/trail/7004378/north-trail
1641,265,-31,greenBlue,1262,48.6713,1.7,"Orcas Island, Washington",-122.8213,1028,Twin Lakes Trail,1,5.0,A wide singletrack trail that climbs from Mountain Lake to Twin Lakes.,https://www.hikingproject.com/trail/7004057/twin-lakes-trail
1642,160,-550,greenBlue,2373,48.6774,2.1,"Orcas Island, Washington",-122.8312,1922,Little Summit Trail,5,4.4,"A cliffside trail with great views of the mainland, Mt. Baker, Mt. Pickett and San Juan Islands.",https://www.hikingproject.com/trail/7004060/little-summit-trail
